practice_games.thisRepN,practice_games.thisTrialN,practice_games.thisN,practice_games.thisIndex,practice_turns.thisRepN,practice_turns.thisTrialN,practice_turns.thisN,practice_turns.thisIndex,double_click_1.thisRepN,double_click_1.thisTrialN,double_click_1.thisN,double_click_1.thisIndex,games.thisRepN,games.thisTrialN,games.thisN,games.thisIndex,turns.thisRepN,turns.thisTrialN,turns.thisN,turns.thisIndex,double_click_2.thisRepN,double_click_2.thisTrialN,double_click_2.thisN,double_click_2.thisIndex,intervention_games.thisRepN,intervention_games.thisTrialN,intervention_games.thisN,intervention_games.thisIndex,intervention_moves.thisRepN,intervention_moves.thisTrialN,intervention_moves.thisN,intervention_moves.thisIndex,double_click_3.thisRepN,double_click_3.thisTrialN,double_click_3.thisN,double_click_3.thisIndex,more_games.thisRepN,more_games.thisTrialN,more_games.thisN,more_games.thisIndex,more_turns.thisRepN,more_turns.thisTrialN,more_turns.thisN,more_turns.thisIndex,double_click_4.thisRepN,double_click_4.thisTrialN,double_click_4.thisN,double_click_4.thisIndex,new_games.thisRepN,new_games.thisTrialN,new_games.thisN,new_games.thisIndex,turns_4.thisRepN,turns_4.thisTrialN,turns_4.thisN,turns_4.thisIndex,section_0_text.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,status_text.started,section_1_text.started,blink_text.started,section_2_text.started,section_3_text.started,euclid_text.started,section_4_text.started,end_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005804580287076533,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.05, -0.08, -0.0811111111111111, -0.0811111111111111, -0.0811111111111111, -0.0811111111111111, -0.14666666666666667, -0.35, -0.4711111111111111, -0.48333333333333334, -0.48333333333333334, -0.48333333333333334, -0.48333333333333334, -0.47555555555555556, -0.45111111111111113, -0.4255555555555556, -0.4177777777777778, -0.4166666666666667, -0.4166666666666667]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06666666666666667, 0.13111111111111112, 0.1388888888888889, 0.1388888888888889, 0.1388888888888889, 0.1388888888888889, 0.16, 0.3211111111111111, 0.4911111111111111, 0.5, 0.5, 0.5, 0.5, 0.4866666666666667, 0.4666666666666667, 0.44555555555555554, 0.43555555555555553, 0.4288888888888889, 0.4288888888888889]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00023454101756215096, 0.05018037499394268, 0.09932529099751264, 0.14846608298830688, 0.19729337497847155, 0.24675837502582, 0.2964992499910295, 0.3458499999833293, 0.3945582910091616, 0.4432307080132887, 0.49196141597349197, 0.5411500830086879, 0.5903425409924239, 0.6398941249935888, 0.6893127909861505, 0.7377894580131397, 0.7862500830087811, 0.8344896659837104, 0.8831349160172977, 0.9321727500064299, 0.9816495410050265, 1.0309365409775637, 1.0797143750241958, 1.1292041660053656, 1.1782205000054091]",700.7792658749968,,,,,,,,2,2,2024-01-22_09h01.29.626,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005769580020569265,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.008888888888888889, -0.10444444444444445, -0.18666666666666668, -0.21444444444444444, -0.21555555555555556, -0.21555555555555556, -0.21555555555555556, -0.21555555555555556, -0.26222222222222225, -0.3522222222222222, -0.4077777777777778, -0.4211111111111111, -0.42333333333333334, -0.42333333333333334, -0.42333333333333334, -0.42333333333333334, -0.42333333333333334]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11555555555555555, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.4822222222222222, 0.4577777777777778, 0.43666666666666665, 0.4311111111111111, 0.43, 0.43, 0.4288888888888889, 0.4288888888888889, 0.4288888888888889]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00023512495681643486, 0.0667409579618834, 0.11688520800089464, 0.16733779094647616, 0.21691616595489904, 0.26621324999723583, 0.31584262498654425, 0.36473212495911866, 0.4135324159869924, 0.462448249978479, 0.510816874972079, 0.5590777499601245, 0.6077288329834118, 0.6570392079884186, 0.7066487079719082, 0.7562456659507006, 0.8054194579599425, 0.8543561659753323, 0.9026662909891456, 0.9514448329573497, 0.9998949159635231, 1.0487799999536946, 1.0983441249700263]",716.5092133330181,,,,,,,,2,2,2024-01-22_09h01.29.626,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005702920025214553,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.07888888888888888, -0.09666666666666666, -0.09666666666666666, -0.09666666666666666, -0.09666666666666666, -0.11888888888888889, -0.19111111111111112, -0.33666666666666667, -0.3688888888888889, -0.3688888888888889, -0.3688888888888889, -0.3688888888888889, -0.3688888888888889, -0.3688888888888889, -0.3688888888888889, -0.3688888888888889, -0.3688888888888889, -0.3688888888888889, -0.36444444444444446, -0.3511111111111111, -0.3433333333333333, -0.3411111111111111, -0.3411111111111111, -0.3411111111111111, -0.3411111111111111, -0.3411111111111111, -0.3411111111111111, -0.3411111111111111, -0.34, -0.34, -0.3422222222222222, -0.34555555555555556, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3477777777777778, -0.3466666666666667, -0.34555555555555556, -0.34444444444444444, -0.34444444444444444, -0.34444444444444444, -0.34444444444444444, -0.34444444444444444, -0.34444444444444444, -0.34444444444444444, -0.34444444444444444]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0044444444444444444, -0.0022222222222222222, -0.0022222222222222222, -0.0022222222222222222, -0.0022222222222222222, -0.012222222222222223, 0.0033333333333333335, 0.27444444444444444, 0.48777777777777775, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.49, 0.43333333333333335, 0.37444444444444447, 0.35, 0.34555555555555556, 0.34, 0.3377777777777778, 0.33666666666666667, 0.33666666666666667, 0.33666666666666667, 0.3377777777777778, 0.3433333333333333, 0.3477777777777778, 0.35777777777777775, 0.37222222222222223, 0.37777777777777777, 0.38, 0.38222222222222224, 0.38222222222222224, 0.38333333333333336, 0.38333333333333336, 0.3655555555555556, 0.3477777777777778, 0.3433333333333333, 0.3433333333333333, 0.3433333333333333, 0.3433333333333333, 0.3433333333333333, 0.3433333333333333]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00023670797236263752, 0.04944229096872732, 0.09867387497797608, 0.1480756659875624, 0.19711158296559006, 0.25976220797747374, 0.3101770830107853, 0.3599406249704771, 0.40809545799857005, 0.45673170796362683, 0.5058394999941811, 0.5552308749756776, 0.604639082972426, 0.6540094579686411, 0.7033192499657162, 0.7524720410001464, 0.80141758301761, 0.8494558329693973, 0.8974039579625241, 0.9457700409693643, 0.9942243749974295, 1.0423864579643123, 1.0912564159953035, 1.139973415993154, 1.189075790985953, 1.2381854999694042, 1.2875645409803838, 1.3367500000167638, 1.3856914580101147, 1.434691708011087, 1.483439541014377, 1.5317459579673596, 1.5805305410176516, 1.6293670409941114, 1.6787705409806222, 1.7288866660092026, 1.7790266249794513, 1.8289591249777004, 1.8781132909934968, 1.926771665981505, 1.9756519160000607, 2.024561457976233, 2.073363707982935, 2.1222893749945797, 2.1720546659780666, 2.2219069999991916, 2.27081045799423, 2.3195477909757756, 2.367853666015435, 2.4163742910022847, 2.4653147910139523, 2.514273624983616]",730.0778237910126,,,,,,,,2,2,2024-01-22_09h01.29.626,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2024-01-22_09h01.29.626,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2024-01-22_09h01.29.626,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.3979385000421,,,,,,2,2,2024-01-22_09h01.29.626,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005917079979553819,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.008888888888888889, -0.03666666666666667, -0.17222222222222222, -0.36333333333333334, -0.43666666666666665, -0.45, -0.4411111111111111, -0.43555555555555553, -0.4288888888888889, -0.41333333333333333, -0.3977777777777778, -0.39444444444444443, -0.39444444444444443, -0.39555555555555555, -0.3977777777777778, -0.4, -0.4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013333333333333334, 0.013333333333333334, 0.013333333333333334, 0.013333333333333334, -0.0022222222222222222, -0.0011111111111111111, 0.16333333333333333, 0.3111111111111111, 0.3422222222222222, 0.34, 0.3388888888888889, 0.3388888888888889, 0.36444444444444446, 0.4088888888888889, 0.4177777777777778, 0.41888888888888887, 0.42, 0.42, 0.42, 0.42]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0006949999951757491, 0.0507856669719331, 0.10005845798877999, 0.14924041699850932, 0.19843783299438655, 0.24771329201757908, 0.29585758299799636, 0.3444442079635337, 0.39234816702082753, 0.4408415000070818, 0.489703124971129, 0.5385511249769479, 0.5880002499907278, 0.636865750013385, 0.685559541976545, 0.7347621250082739, 0.7844517920166254, 0.8336972499964759, 0.8828828330151737, 0.9319597500143573, 0.9808962499955669, 1.0302948330063373, 1.0794110000133514, 1.1283742499654181, 1.1773783749667928, 1.2263051670161076]",1651.1516214580042,,,770.1193844160298,1173.008263583004,1652.275199250027,,,2,2,2024-01-22_09h01.29.626,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2024-01-22_09h01.29.626,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0.0006003749440424144,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01888888888888889, -0.021111111111111112, -0.021111111111111112, -0.021111111111111112, -0.021111111111111112, -0.08444444444444445, -0.2833333333333333, -0.3933333333333333, -0.39666666666666667, -0.39666666666666667, -0.39666666666666667, -0.39666666666666667, -0.40444444444444444, -0.41, -0.4122222222222222, -0.41333333333333333, -0.41444444444444445, -0.41444444444444445, -0.41444444444444445, -0.41444444444444445, -0.41444444444444445, -0.41444444444444445]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14222222222222222, 0.1711111111111111, 0.1711111111111111, 0.1711111111111111, 0.1711111111111111, 0.17888888888888888, 0.2633333333333333, 0.3477777777777778, 0.35555555555555557, 0.35555555555555557, 0.35555555555555557, 0.35555555555555557, 0.39111111111111113, 0.43777777777777777, 0.45, 0.4488888888888889, 0.4444444444444444, 0.43777777777777777, 0.42, 0.41444444444444445, 0.41444444444444445, 0.41444444444444445]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00029154098592698574, 0.0507178750121966, 0.10016783297760412, 0.1494247909868136, 0.19839558302192017, 0.24714133300585672, 0.2964510829770006, 0.3447078330209479, 0.3930886249872856, 0.4415574580198154, 0.49056158302119, 0.5406686660135165, 0.5900803330005147, 0.6391003329772502, 0.6880291660199873, 0.7364715000148863, 0.7846587909734808, 0.8334863330237567, 0.8825112080085091, 0.93186854099622, 0.9809060000116006, 1.0304164160043001, 1.0795032909954898, 1.1282407499966212, 1.1775047080009244, 1.2264788749744184, 1.2758177079958841, 1.3242143329698592]",1808.868343750015,,,,,,1757.5160877910093,,2,2,2024-01-22_09h01.29.626,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,[],[],[],[],[],[],1818.9268799580168,,,,,,,,2,2,2024-01-22_09h01.29.626,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,0.0005751669523306191,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01, -0.11888888888888889, -0.3877777777777778, -0.4255555555555556, -0.4255555555555556, -0.4255555555555556, -0.4255555555555556, -0.4222222222222222, -0.4111111111111111, -0.4022222222222222, -0.4, -0.4011111111111111, -0.40444444444444444, -0.40555555555555556]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0011111111111111111, 0.07666666666666666, 0.4255555555555556, 0.5, 0.5, 0.5, 0.5, 0.4722222222222222, 0.44, 0.41888888888888887, 0.41555555555555557, 0.41444444444444445, 0.41444444444444445, 0.41555555555555557]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0005782500375062227, 0.05066866701235995, 0.0993712079944089, 0.14798895799322054, 0.19596395798726007, 0.24388241703854874, 0.29234333301428705, 0.3413909579976462, 0.3899136669933796, 0.43955675000324845, 0.48812870803521946, 0.53635883302195, 0.5847718330333009, 0.6333532920107245, 0.6822911670315079, 0.7312761250068434, 0.7799898750381544, 0.8288482500356622, 0.8778169170254841, 0.9272478750208393, 0.976204292033799]",1850.7223635410191,,,,,,,,2,2,2024-01-22_09h01.29.626,WythoffsHumanExp,2023.1.3,None,
